Date,Category,Type,Amount
24-02-2018,Transportation,Expense,-39.98
25-02-2018,Groceries,Expense,-84.46
25-02-2018,Groceries,Expense,-15.68
25-02-2018,Transportation,Expense,-22.53
25-02-2018,Groceries,Expense,-56.02
25-02-2018,Transportation,Expense,-23.98
25-02-2018,Eating Out,Expense,-37.85
25-02-2018,Coffee/Snacks,Expense,-19.41
26-02-2018,Coffee/Snacks,Expense,-16.19
26-02-2018,Groceries,Expense,-118.32
26-02-2018,Transportation,Expense,-65.25
26-02-2018,Transportation,Expense,-15.35
26-02-2018,Eating Out,Expense,-46.41
27-02-2018,Entertainment,Expense,-290.61
27-02-2018,Transportation,Expense,-73.48
27-02-2018,Transportation,Expense,-53.5
27-02-2018,Coffee/Snacks,Expense,-21.35
27-02-2018,Coffee/Snacks,Expense,-19.13
27-02-2018,Coffee/Snacks,Expense,-14.98
28-02-2018,Eating Out,Expense,-30.68
28-02-2018,Coffee/Snacks,Expense,-6.26
28-02-2018,Eating Out,Expense,-93.96
28-02-2018,Coffee/Snacks,Expense,-14.96
28-02-2018,Eating Out,Expense,-51.45
28-02-2018,Eating Out,Expense,-15.45
01-03-2018,Transportation,Expense,-64.82
01-03-2018,Coffee/Snacks,Expense,-3.91
01-03-2018,Eating Out,Expense,-51.8
01-03-2018,Groceries,Expense,-94.34
01-03-2018,Eating Out,Expense,-51.64
01-03-2018,Rent/Mortgage,Expense,-1500
01-03-2018,Salary,Income,2500
02-03-2018,Transportation,Expense,-40.76
02-03-2018,Groceries,Expense,-122.15
02-03-2018,Eating Out,Expense,-12.16
02-03-2018,Eating Out,Expense,-22.5
03-03-2018,Groceries,Expense,-16.7
03-03-2018,Transportation,Expense,-71.93
03-03-2018,Transportation,Expense,-42.94
03-03-2018,Coffee/Snacks,Expense,-4.74
04-03-2018,Coffee/Snacks,Expense,-24.48
04-03-2018,Coffee/Snacks,Expense,-12.24
04-03-2018,Transportation,Expense,-7.87
04-03-2018,Groceries,Expense,-68.55
04-03-2018,Transportation,Expense,-45.75
04-03-2018,Groceries,Expense,-104.12
04-03-2018,Coffee/Snacks,Expense,-15.02
05-03-2018,Groceries,Expense,-71.59
05-03-2018,Transportation,Expense,-67.61
05-03-2018,Transportation,Expense,-68.76
05-03-2018,Eating Out,Expense,-47.21
05-03-2018,Eating Out,Expense,-11.28
05-03-2018,Eating Out,Expense,-23.39
05-03-2018,Utilities,Expense,-243.16
06-03-2018,Coffee/Snacks,Expense,-20.72
06-03-2018,Groceries,Expense,-36.37
06-03-2018,Groceries,Expense,-44.54
06-03-2018,Eating Out,Expense,-78.24
06-03-2018,Transportation,Expense,-41.24
07-03-2018,Coffee/Snacks,Expense,-12.85
07-03-2018,Coffee/Snacks,Expense,-8.2
07-03-2018,Transportation,Expense,-47.55
07-03-2018,Transportation,Expense,-22.53
07-03-2018,Transportation,Expense,-13.08
07-03-2018,Eating Out,Expense,-78
07-03-2018,Transportation,Expense,-45
08-03-2018,Groceries,Expense,-94.84
08-03-2018,Groceries,Expense,-133.78
08-03-2018,Coffee/Snacks,Expense,-8.32
08-03-2018,Eating Out,Expense,-51.88
08-03-2018,Eating Out,Expense,-53.84
09-03-2018,Transportation,Expense,-6.03
09-03-2018,Eating Out,Expense,-73.68
09-03-2018,Eating Out,Expense,-36.95
09-03-2018,Groceries,Expense,-138.37
10-03-2018,Eating Out,Expense,-39.11
10-03-2018,Groceries,Expense,-88.18
10-03-2018,Transportation,Expense,-41.32
10-03-2018,Eating Out,Expense,-44.47
10-03-2018,Groceries,Expense,-41.82
11-03-2018,Groceries,Expense,-81.49
11-03-2018,Coffee/Snacks,Expense,-21.44
11-03-2018,Eating Out,Expense,-31.51
11-03-2018,Transportation,Expense,-12.96
12-03-2018,Groceries,Expense,-69.76
12-03-2018,Groceries,Expense,-146.84
12-03-2018,Coffee/Snacks,Expense,-18.12
12-03-2018,Transportation,Expense,-70.89
12-03-2018,Coffee/Snacks,Expense,-13.4
13-03-2018,Transportation,Expense,-42.91
13-03-2018,Eating Out,Expense,-29.64
13-03-2018,Coffee/Snacks,Expense,-10.77
13-03-2018,Transportation,Expense,-66.35
13-03-2018,Groceries,Expense,-53.76
13-03-2018,Groceries,Expense,-80.31
13-03-2018,Eating Out,Expense,-83.72
14-03-2018,Transportation,Expense,-9.47
14-03-2018,Transportation,Expense,-25.34
14-03-2018,Groceries,Expense,-135.49
14-03-2018,Coffee/Snacks,Expense,-5.68
14-03-2018,Eating Out,Expense,-52.16
14-03-2018,Groceries,Expense,-129.82
14-03-2018,Coffee/Snacks,Expense,-6.83
15-03-2018,Eating Out,Expense,-58.05
15-03-2018,Groceries,Expense,-33.76
15-03-2018,Eating Out,Expense,-59.99
15-03-2018,Transportation,Expense,-7.71
15-03-2018,Phone/Internet,Expense,-80.51
15-03-2018,Salary,Income,2500
16-03-2018,Eating Out,Expense,-12.18
16-03-2018,Coffee/Snacks,Expense,-17.64
16-03-2018,Coffee/Snacks,Expense,-3.1
16-03-2018,Eating Out,Expense,-64.45
16-03-2018,Groceries,Expense,-54.25
16-03-2018,Eating Out,Expense,-31.32
17-03-2018,Transportation,Expense,-49.44
17-03-2018,Transportation,Expense,-54.9
17-03-2018,Coffee/Snacks,Expense,-21.26
17-03-2018,Groceries,Expense,-93.32
17-03-2018,Transportation,Expense,-35.25
17-03-2018,Coffee/Snacks,Expense,-13.73
18-03-2018,Eating Out,Expense,-61.51
18-03-2018,Transportation,Expense,-60.52
18-03-2018,Transportation,Expense,-74.88
18-03-2018,Groceries,Expense,-141.25
18-03-2018,Eating Out,Expense,-82.96
18-03-2018,Transportation,Expense,-54.33
19-03-2018,Transportation,Expense,-41.59
19-03-2018,Transportation,Expense,-50.8
19-03-2018,Eating Out,Expense,-17.01
19-03-2018,Groceries,Expense,-16.04
19-03-2018,Transportation,Expense,-24.18
20-03-2018,Groceries,Expense,-76.31
20-03-2018,Eating Out,Expense,-70.28
20-03-2018,Transportation,Expense,-73.89
20-03-2018,Groceries,Expense,-41.84
20-03-2018,Transportation,Expense,-16.04
20-03-2018,Transportation,Expense,-56.88
20-03-2018,Transportation,Expense,-48.65
21-03-2018,Eating Out,Expense,-84.68
21-03-2018,Transportation,Expense,-25.37
21-03-2018,Transportation,Expense,-16.82
21-03-2018,Coffee/Snacks,Expense,-22.56
21-03-2018,Entertainment,Expense,-216.15
22-03-2018,Coffee/Snacks,Expense,-18.65
22-03-2018,Transportation,Expense,-61.53
22-03-2018,Transportation,Expense,-57.64
22-03-2018,Eating Out,Expense,-66.74
22-03-2018,Groceries,Expense,-17.08
22-03-2018,Coffee/Snacks,Expense,-18.89
23-03-2018,Eating Out,Expense,-81.18
23-03-2018,Transportation,Expense,-71.09
23-03-2018,Coffee/Snacks,Expense,-10.53
23-03-2018,Groceries,Expense,-26.22
23-03-2018,Groceries,Expense,-87.91
23-03-2018,Eating Out,Expense,-66.32
23-03-2018,Eating Out,Expense,-73.14
24-03-2018,Transportation,Expense,-73.09
24-03-2018,Groceries,Expense,-141.74
24-03-2018,Coffee/Snacks,Expense,-20.05
24-03-2018,Coffee/Snacks,Expense,-21.46
24-03-2018,Coffee/Snacks,Expense,-4.36
25-03-2018,Groceries,Expense,-126.24
25-03-2018,Coffee/Snacks,Expense,-13.23
25-03-2018,Coffee/Snacks,Expense,-3.08
25-03-2018,Eating Out,Expense,-76.67
26-03-2018,Eating Out,Expense,-75.16
26-03-2018,Transportation,Expense,-6.05
26-03-2018,Eating Out,Expense,-43.82
26-03-2018,Coffee/Snacks,Expense,-17.58
27-03-2018,Transportation,Expense,-47.67
27-03-2018,Eating Out,Expense,-16.78
27-03-2018,Coffee/Snacks,Expense,-15.36
27-03-2018,Groceries,Expense,-57.8
27-03-2018,Eating Out,Expense,-93.82
27-03-2018,Coffee/Snacks,Expense,-18.35
27-03-2018,Transportation,Expense,-44.24
28-03-2018,Groceries,Expense,-50.68
28-03-2018,Eating Out,Expense,-82.88
28-03-2018,Eating Out,Expense,-74.61
28-03-2018,Transportation,Expense,-26.86
28-03-2018,Groceries,Expense,-43.61
29-03-2018,Eating Out,Expense,-54.82
29-03-2018,Groceries,Expense,-133.42
29-03-2018,Transportation,Expense,-23.18
29-03-2018,Transportation,Expense,-73.75
29-03-2018,Coffee/Snacks,Expense,-22.99
30-03-2018,Groceries,Expense,-88.53
30-03-2018,Eating Out,Expense,-80.38
30-03-2018,Groceries,Expense,-149.64
30-03-2018,Coffee/Snacks,Expense,-13.96
31-03-2018,Coffee/Snacks,Expense,-24.58
31-03-2018,Groceries,Expense,-60
31-03-2018,Eating Out,Expense,-16.77
31-03-2018,Eating Out,Expense,-12.41
31-03-2018,Transportation,Expense,-29.25
31-03-2018,Coffee/Snacks,Expense,-5.97
01-04-2018,Rent/Mortgage,Expense,-1500
01-04-2018,Transportation,Expense,-55.89
01-04-2018,Transportation,Expense,-16.53
01-04-2018,Transportation,Expense,-19.76
01-04-2018,Groceries,Expense,-36.48
01-04-2018,Transportation,Expense,-62.14
01-04-2018,Salary,Income,2500
02-04-2018,Groceries,Expense,-83.7
02-04-2018,Transportation,Expense,-46.64
02-04-2018,Transportation,Expense,-10.22
02-04-2018,Transportation,Expense,-55.36
02-04-2018,Transportation,Expense,-55.45
02-04-2018,Groceries,Expense,-37.21
03-04-2018,Eating Out,Expense,-52.19
03-04-2018,Coffee/Snacks,Expense,-20.16
03-04-2018,Transportation,Expense,-38.74
03-04-2018,Transportation,Expense,-71.77
03-04-2018,Transportation,Expense,-68.79
03-04-2018,Transportation,Expense,-31.2
03-04-2018,Eating Out,Expense,-80.03
04-04-2018,Transportation,Expense,-13.53
04-04-2018,Coffee/Snacks,Expense,-8.59
04-04-2018,Transportation,Expense,-21.96
04-04-2018,Transportation,Expense,-53.36
04-04-2018,Coffee/Snacks,Expense,-5.88
04-04-2018,Groceries,Expense,-115.44
04-04-2018,Transportation,Expense,-29.49
05-04-2018,Transportation,Expense,-60.04
05-04-2018,Transportation,Expense,-58.58
05-04-2018,Eating Out,Expense,-92.13
05-04-2018,Transportation,Expense,-67.85
05-04-2018,Utilities,Expense,-80.63
06-04-2018,Eating Out,Expense,-40.42
06-04-2018,Coffee/Snacks,Expense,-4.92
06-04-2018,Groceries,Expense,-83
06-04-2018,Transportation,Expense,-70.5
07-04-2018,Coffee/Snacks,Expense,-14.05
07-04-2018,Transportation,Expense,-74.06
07-04-2018,Coffee/Snacks,Expense,-19.56
07-04-2018,Groceries,Expense,-75
07-04-2018,Coffee/Snacks,Expense,-6.87
08-04-2018,Groceries,Expense,-111.37
08-04-2018,Transportation,Expense,-70.11
08-04-2018,Eating Out,Expense,-18
08-04-2018,Groceries,Expense,-51.29
08-04-2018,Groceries,Expense,-89.64
08-04-2018,Eating Out,Expense,-86.79
08-04-2018,Coffee/Snacks,Expense,-15.79
09-04-2018,Coffee/Snacks,Expense,-4.83
09-04-2018,Coffee/Snacks,Expense,-13.3
09-04-2018,Groceries,Expense,-81.65
09-04-2018,Transportation,Expense,-17.84
09-04-2018,Eating Out,Expense,-28
10-04-2018,Transportation,Expense,-74
10-04-2018,Eating Out,Expense,-98.5
10-04-2018,Groceries,Expense,-47.35
10-04-2018,Eating Out,Expense,-66.42
10-04-2018,Transportation,Expense,-46.42
10-04-2018,Eating Out,Expense,-81.78
11-04-2018,Groceries,Expense,-121.71
11-04-2018,Groceries,Expense,-19.77
11-04-2018,Eating Out,Expense,-78.37
11-04-2018,Coffee/Snacks,Expense,-19.39
11-04-2018,Coffee/Snacks,Expense,-18.48
11-04-2018,Coffee/Snacks,Expense,-6.06
11-04-2018,Groceries,Expense,-128.29
12-04-2018,Coffee/Snacks,Expense,-8.32
12-04-2018,Transportation,Expense,-13.64
12-04-2018,Coffee/Snacks,Expense,-4.46
12-04-2018,Groceries,Expense,-101.47
13-04-2018,Eating Out,Expense,-41.27
13-04-2018,Eating Out,Expense,-92.27
13-04-2018,Groceries,Expense,-135.53
13-04-2018,Eating Out,Expense,-59.26
13-04-2018,Eating Out,Expense,-14.17
13-04-2018,Coffee/Snacks,Expense,-6.11
14-04-2018,Groceries,Expense,-100.41
14-04-2018,Transportation,Expense,-58.79
14-04-2018,Groceries,Expense,-138.97
14-04-2018,Groceries,Expense,-129.66
14-04-2018,Groceries,Expense,-142.86
15-04-2018,Groceries,Expense,-126.89
15-04-2018,Transportation,Expense,-72.17
15-04-2018,Groceries,Expense,-18.02
15-04-2018,Groceries,Expense,-19.5
15-04-2018,Phone/Internet,Expense,-74.85
15-04-2018,Salary,Income,2500
16-04-2018,Transportation,Expense,-67.67
16-04-2018,Groceries,Expense,-123.45
16-04-2018,Eating Out,Expense,-46.28
16-04-2018,Transportation,Expense,-52.52
16-04-2018,Eating Out,Expense,-78.93
17-04-2018,Groceries,Expense,-131.92
17-04-2018,Eating Out,Expense,-46.91
17-04-2018,Transportation,Expense,-59.66
17-04-2018,Groceries,Expense,-149.6
17-04-2018,Transportation,Expense,-9.56
18-04-2018,Groceries,Expense,-51.44
18-04-2018,Transportation,Expense,-49.76
18-04-2018,Transportation,Expense,-39.96
18-04-2018,Groceries,Expense,-15.42
19-04-2018,Eating Out,Expense,-15.15
19-04-2018,Transportation,Expense,-13.48
19-04-2018,Coffee/Snacks,Expense,-23.38
19-04-2018,Eating Out,Expense,-22.04
19-04-2018,Eating Out,Expense,-23.68
19-04-2018,Transportation,Expense,-35.59
20-04-2018,Groceries,Expense,-104.36
20-04-2018,Transportation,Expense,-70.55
20-04-2018,Groceries,Expense,-107.67
20-04-2018,Transportation,Expense,-29.05
20-04-2018,Groceries,Expense,-144.19
20-04-2018,Eating Out,Expense,-10.34
20-04-2018,Eating Out,Expense,-26.78
21-04-2018,Shopping,Expense,-127.01
21-04-2018,Coffee/Snacks,Expense,-11.62
21-04-2018,Groceries,Expense,-126.64
21-04-2018,Coffee/Snacks,Expense,-5.97
21-04-2018,Coffee/Snacks,Expense,-5.57
21-04-2018,Groceries,Expense,-137.07
21-04-2018,Groceries,Expense,-93.38
22-04-2018,Groceries,Expense,-108.36
22-04-2018,Groceries,Expense,-28.79
22-04-2018,Coffee/Snacks,Expense,-9.01
22-04-2018,Eating Out,Expense,-23.92
23-04-2018,Eating Out,Expense,-32
23-04-2018,Transportation,Expense,-31.04
23-04-2018,Groceries,Expense,-33.85
23-04-2018,Coffee/Snacks,Expense,-14.18
23-04-2018,Groceries,Expense,-90.73
23-04-2018,Coffee/Snacks,Expense,-11.14
23-04-2018,Groceries,Expense,-34.72
24-04-2018,Groceries,Expense,-63.3
24-04-2018,Coffee/Snacks,Expense,-24.37
24-04-2018,Eating Out,Expense,-98.29
24-04-2018,Coffee/Snacks,Expense,-17.55
24-04-2018,Transportation,Expense,-52.31
24-04-2018,Groceries,Expense,-53.64
25-04-2018,Eating Out,Expense,-77.49
25-04-2018,Eating Out,Expense,-82.04
25-04-2018,Groceries,Expense,-56.27
25-04-2018,Eating Out,Expense,-98.9
25-04-2018,Groceries,Expense,-139.57
25-04-2018,Transportation,Expense,-64.38
25-04-2018,Groceries,Expense,-52.29
26-04-2018,Coffee/Snacks,Expense,-7.05
26-04-2018,Eating Out,Expense,-44.71
26-04-2018,Transportation,Expense,-69.11
26-04-2018,Transportation,Expense,-64.71
26-04-2018,Eating Out,Expense,-83
26-04-2018,Eating Out,Expense,-77.41
27-04-2018,Groceries,Expense,-120.22
27-04-2018,Groceries,Expense,-115.3
27-04-2018,Eating Out,Expense,-85.84
27-04-2018,Coffee/Snacks,Expense,-4.86
27-04-2018,Transportation,Expense,-22.03
27-04-2018,Coffee/Snacks,Expense,-3.16
27-04-2018,Coffee/Snacks,Expense,-4.89
28-04-2018,Coffee/Snacks,Expense,-10.16
28-04-2018,Eating Out,Expense,-49.75
28-04-2018,Eating Out,Expense,-25.73
28-04-2018,Eating Out,Expense,-95
28-04-2018,Groceries,Expense,-137.26
28-04-2018,Coffee/Snacks,Expense,-3.81
28-04-2018,Entertainment,Expense,-29.3
29-04-2018,Coffee/Snacks,Expense,-13.83
29-04-2018,Coffee/Snacks,Expense,-12.07
29-04-2018,Transportation,Expense,-11.46
29-04-2018,Coffee/Snacks,Expense,-24.84
29-04-2018,Transportation,Expense,-9.04
29-04-2018,Transportation,Expense,-73.65
30-04-2018,Eating Out,Expense,-79.45
30-04-2018,Eating Out,Expense,-12.93
30-04-2018,Coffee/Snacks,Expense,-7.63
30-04-2018,Coffee/Snacks,Expense,-23.11
30-04-2018,Coffee/Snacks,Expense,-21.3
30-04-2018,Groceries,Expense,-133.02
30-04-2018,Groceries,Expense,-32.25
30-04-2018,Entertainment,Expense,-245.73
01-05-2018,Salary,Income,2500
01-05-2018,Coffee/Snacks,Expense,-7.78
01-05-2018,Rent/Mortgage,Expense,-1500
01-05-2018,Eating Out,Expense,-59.16
01-05-2018,Transportation,Expense,-17.33
01-05-2018,Transportation,Expense,-70.87
02-05-2018,Transportation,Expense,-49.46
02-05-2018,Eating Out,Expense,-62.19
02-05-2018,Eating Out,Expense,-42.37
02-05-2018,Eating Out,Expense,-14.93
03-05-2018,Coffee/Snacks,Expense,-11.42
03-05-2018,Groceries,Expense,-43.72
03-05-2018,Groceries,Expense,-29.06
03-05-2018,Eating Out,Expense,-54.95
03-05-2018,Groceries,Expense,-117.5
04-05-2018,Transportation,Expense,-51.85
04-05-2018,Coffee/Snacks,Expense,-6.32
04-05-2018,Eating Out,Expense,-58.56
04-05-2018,Groceries,Expense,-72.17
04-05-2018,Coffee/Snacks,Expense,-23.96
05-05-2018,Transportation,Expense,-41.45
05-05-2018,Groceries,Expense,-119.28
05-05-2018,Transportation,Expense,-47.22
05-05-2018,Eating Out,Expense,-11.36
05-05-2018,Utilities,Expense,-161.89
06-05-2018,Groceries,Expense,-106.99
06-05-2018,Transportation,Expense,-47.67
06-05-2018,Coffee/Snacks,Expense,-21.81
06-05-2018,Groceries,Expense,-96.19
07-05-2018,Groceries,Expense,-34.41
07-05-2018,Transportation,Expense,-35.33
07-05-2018,Coffee/Snacks,Expense,-10.06
07-05-2018,Eating Out,Expense,-91.75
07-05-2018,Transportation,Expense,-69.13
07-05-2018,Groceries,Expense,-88.85
07-05-2018,Transportation,Expense,-11.93
08-05-2018,Transportation,Expense,-37.99
08-05-2018,Transportation,Expense,-58.88
08-05-2018,Coffee/Snacks,Expense,-16.64
08-05-2018,Transportation,Expense,-66.28
08-05-2018,Coffee/Snacks,Expense,-12.78
08-05-2018,Eating Out,Expense,-71.89
09-05-2018,Groceries,Expense,-132.99
09-05-2018,Coffee/Snacks,Expense,-9.19
09-05-2018,Eating Out,Expense,-90.17
09-05-2018,Coffee/Snacks,Expense,-19.63
09-05-2018,Groceries,Expense,-37.13
10-05-2018,Eating Out,Expense,-63.28
10-05-2018,Coffee/Snacks,Expense,-5.54
10-05-2018,Eating Out,Expense,-47.01
10-05-2018,Groceries,Expense,-60.87
11-05-2018,Coffee/Snacks,Expense,-23.17
11-05-2018,Transportation,Expense,-7.18
11-05-2018,Groceries,Expense,-149.71
11-05-2018,Groceries,Expense,-59.77
11-05-2018,Coffee/Snacks,Expense,-4.44
12-05-2018,Eating Out,Expense,-82.91
12-05-2018,Eating Out,Expense,-78.22
12-05-2018,Coffee/Snacks,Expense,-3.45
12-05-2018,Groceries,Expense,-103
12-05-2018,Transportation,Expense,-66.19
12-05-2018,Eating Out,Expense,-89.56
13-05-2018,Coffee/Snacks,Expense,-12.22
13-05-2018,Eating Out,Expense,-30
13-05-2018,Eating Out,Expense,-34.42
13-05-2018,Coffee/Snacks,Expense,-15.22
13-05-2018,Eating Out,Expense,-47.1
14-05-2018,Transportation,Expense,-70.83
14-05-2018,Eating Out,Expense,-18.44
14-05-2018,Transportation,Expense,-74.46
14-05-2018,Coffee/Snacks,Expense,-4.07
15-05-2018,Phone/Internet,Expense,-109.84
15-05-2018,Salary,Income,2500
15-05-2018,Eating Out,Expense,-49.18
15-05-2018,Groceries,Expense,-124.13
15-05-2018,Groceries,Expense,-97.99
15-05-2018,Transportation,Expense,-54.25
16-05-2018,Transportation,Expense,-53.39
16-05-2018,Groceries,Expense,-91.71
16-05-2018,Groceries,Expense,-85.78
16-05-2018,Coffee/Snacks,Expense,-17.3
17-05-2018,Coffee/Snacks,Expense,-4.25
17-05-2018,Groceries,Expense,-54.36
17-05-2018,Transportation,Expense,-36.04
17-05-2018,Coffee/Snacks,Expense,-15.61
18-05-2018,Transportation,Expense,-58.1
18-05-2018,Eating Out,Expense,-50.7
18-05-2018,Eating Out,Expense,-47.88
18-05-2018,Groceries,Expense,-94.48
19-05-2018,Groceries,Expense,-132.17
19-05-2018,Groceries,Expense,-109.2
19-05-2018,Groceries,Expense,-26.73
19-05-2018,Eating Out,Expense,-47.15
19-05-2018,Groceries,Expense,-94.85
19-05-2018,Coffee/Snacks,Expense,-17.07
20-05-2018,Groceries,Expense,-109.06
20-05-2018,Groceries,Expense,-32.9
20-05-2018,Groceries,Expense,-33.13
20-05-2018,Groceries,Expense,-66.46
20-05-2018,Eating Out,Expense,-72.54
20-05-2018,Groceries,Expense,-85.68
21-05-2018,Coffee/Snacks,Expense,-8.08
21-05-2018,Coffee/Snacks,Expense,-24
21-05-2018,Coffee/Snacks,Expense,-5.55
21-05-2018,Coffee/Snacks,Expense,-11.2
21-05-2018,Entertainment,Expense,-154.34
22-05-2018,Groceries,Expense,-47.67
22-05-2018,Groceries,Expense,-123.32
22-05-2018,Transportation,Expense,-74.71
22-05-2018,Transportation,Expense,-59.72
23-05-2018,Eating Out,Expense,-52.69
23-05-2018,Eating Out,Expense,-69.69
23-05-2018,Groceries,Expense,-33.74
23-05-2018,Coffee/Snacks,Expense,-19.72
23-05-2018,Groceries,Expense,-59.96
23-05-2018,Eating Out,Expense,-10.08
23-05-2018,Transportation,Expense,-59.42
24-05-2018,Groceries,Expense,-86.67
24-05-2018,Groceries,Expense,-55.59
24-05-2018,Transportation,Expense,-48.23
24-05-2018,Coffee/Snacks,Expense,-21.84
24-05-2018,Coffee/Snacks,Expense,-4.74
24-05-2018,Coffee/Snacks,Expense,-7.26
25-05-2018,Coffee/Snacks,Expense,-15.93
25-05-2018,Coffee/Snacks,Expense,-13.18
25-05-2018,Coffee/Snacks,Expense,-22.61
25-05-2018,Groceries,Expense,-17.1
25-05-2018,Transportation,Expense,-31.81
25-05-2018,Transportation,Expense,-30.49
26-05-2018,Transportation,Expense,-10.71
26-05-2018,Groceries,Expense,-148.67
26-05-2018,Eating Out,Expense,-65.04
26-05-2018,Coffee/Snacks,Expense,-12.23
26-05-2018,Transportation,Expense,-72.21
27-05-2018,Eating Out,Expense,-65.9
27-05-2018,Groceries,Expense,-33.22
27-05-2018,Groceries,Expense,-74.06
27-05-2018,Coffee/Snacks,Expense,-9.55
27-05-2018,Coffee/Snacks,Expense,-20.27
27-05-2018,Groceries,Expense,-38.24
27-05-2018,Transportation,Expense,-21.77
28-05-2018,Coffee/Snacks,Expense,-6.8
28-05-2018,Eating Out,Expense,-83.59
28-05-2018,Eating Out,Expense,-10.25
28-05-2018,Eating Out,Expense,-75.24
28-05-2018,Eating Out,Expense,-15.77
28-05-2018,Transportation,Expense,-20.98
29-05-2018,Eating Out,Expense,-99.2
29-05-2018,Eating Out,Expense,-33.07
